lat,lon,predicted_heat_flow_mW_m2
17.5,93.0,78.68578
17.5,93.25,53.05034
17.5,93.5,87.9114
17.5,93.75,60.037273
17.5,94.0,65.581795
17.5,94.25,53.215744
17.5,94.5,55.30736
17.5,94.75,65.35267
17.5,95.0,69.01815
17.5,95.25,66.25828
17.5,95.5,49.61085
17.5,95.75,54.877354
17.5,96.0,50.33746
17.5,96.25,61.24606
17.5,96.5,65.92568
17.5,96.75,47.059883
17.75,68.0,43.936504
17.75,68.25,55.685265
17.75,68.5,79.76867
17.75,68.75,34.541286
17.75,69.0,39.485275
17.75,69.25,45.127003
17.75,69.5,40.85018
17.75,69.75,36.525784
17.75,70.0,42.741222
17.75,70.25,43.47864
17.75,70.5,78.22124
17.75,70.75,75.97946
17.75,71.0,68.631165
17.75,71.25,46.205933
17.75,71.5,48.942955
17.75,71.75,44.219276
17.75,72.0,48.852036
17.75,72.25,68.55195
17.75,72.5,38.6349
17.75,72.75,40.807003
17.75,73.0,45.24375
17.75,73.25,58.10407
17.75,73.5,31.686
17.75,73.75,50.8804
17.75,74.0,47.234608
17.75,74.25,34.88016
17.75,74.5,34.176613
17.75,74.75,53.464962
17.75,75.0,42.933983
17.75,75.25,50.301495
17.75,75.5,47.175907
17.75,75.75,67.5825
17.75,76.0,58.55154
17.75,76.25,70.910286
17.75,76.5,67.2356
17.75,76.75,59.46821
17.75,77.0,55.460056
17.75,77.25,45.60856
17.75,77.5,52.346027
17.75,77.75,41.604992
17.75,78.0,51.06872
17.75,78.25,47.048115
17.75,78.5,43.031887
17.75,78.75,54.686344
17.75,79.0,47.066265
17.75,79.25,55.290302
17.75,79.5,60.185356
17.75,79.75,77.32442
17.75,80.0,50.249557
17.75,80.25,50.573116
17.75,80.5,55.99019
17.75,80.75,56.710022
17.75,81.0,44.051502
17.75,81.25,60.6426
17.75,81.5,51.141777
17.75,81.75,55.024876
17.75,82.0,38.054752
17.75,82.25,66.127945
17.75,82.5,39.243176
17.75,82.75,50.187256
17.75,83.0,56.745472
17.75,83.25,48.638836
17.75,83.5,45.366325
17.75,83.75,47.20435
17.75,84.0,54.36325
17.75,84.25,48.11196
17.75,84.5,37.818256
17.75,84.75,38.471867
17.75,85.0,35.620773
17.75,85.25,35.940216
17.75,85.5,41.81307
17.75,85.75,48.784718
17.75,86.0,38.591805
17.75,86.25,63.922405
17.75,86.5,47.342735
17.75,86.75,45.027752
17.75,87.0,57.471012
17.75,87.25,46.433216
17.75,87.5,41.91719
17.75,87.75,53.932934
17.75,88.0,55.208504
17.75,88.25,49.75173
17.75,88.5,48.675667
17.75,88.75,45.92193
17.75,89.0,57.536808
17.75,89.25,43.301502
17.75,89.5,57.78246
17.75,89.75,48.565685
17.75,90.0,54.24012
17.75,90.25,59.538784
17.75,90.5,40.43129
17.75,90.75,44.969284
17.75,91.0,52.275314
17.75,91.25,40.680965
17.75,91.5,57.555515
17.75,91.75,45.698143
17.75,92.0,55.242805
17.75,92.25,51.29528
17.75,92.5,46.78141
17.75,92.75,72.19931
17.75,93.0,42.266518
17.75,93.25,49.875786
17.75,93.5,61.684475
17.75,93.75,53.83985
17.75,94.0,58.737095
17.75,94.25,63.554893
17.75,94.5,51.27775
17.75,94.75,53.215755
17.75,95.0,50.291607
17.75,95.25,47.574257
17.75,95.5,56.32821
17.75,95.75,67.817825
17.75,96.0,61.728283
17.75,96.25,57.517628
17.75,96.5,42.828594
17.75,96.75,50.610497
18.0,68.0,39.701355
18.0,68.25,44.633877
18.0,68.5,41.81441
18.0,68.75,40.2887
18.0,69.0,44.36553
18.0,69.25,45.106594
18.0,69.5,32.104233
18.0,69.75,34.011997
18.0,70.0,46.463516
18.0,70.25,42.968903
18.0,70.5,61.20903
18.0,70.75,35.416008
18.0,71.0,49.221592
18.0,71.25,45.778683
18.0,71.5,41.53166
18.0,71.75,36.300526
18.0,72.0,37.333805
18.0,72.25,41.355278
18.0,72.5,37.337315
18.0,72.75,49.67743
18.0,73.0,38.232708
18.0,73.25,52.518646
18.0,73.5,38.275993
18.0,73.75,32.854412
18.0,74.0,59.874554
18.0,74.25,37.73375
18.0,74.5,52.658318
18.0,74.75,52.411343
18.0,75.0,59.316113
18.0,75.25,52.688435
18.0,75.5,42.12335
18.0,75.75,39.909653
18.0,76.0,41.370388
18.0,76.25,54.544388
18.0,76.5,30.702097
18.0,76.75,48.164986
18.0,77.0,70.12439
18.0,77.25,64.446686
18.0,77.5,43.853123
18.0,77.75,33.250587
18.0,78.0,43.990448
18.0,78.25,41.278996
18.0,78.5,47.64249
18.0,78.75,43.715843
18.0,79.0,46.26377
18.0,79.25,43.425003
18.0,79.5,48.788277
18.0,79.75,71.59632
18.0,80.0,38.07033
18.0,80.25,63.25341
18.0,80.5,43.87405
18.0,80.75,42.36895
18.0,81.0,37.052296
18.0,81.25,56.874275
18.0,81.5,54.97369
18.0,81.75,45.97075
18.0,82.0,60.675587
18.0,82.25,51.695946
18.0,82.5,47.723106
18.0,82.75,41.26279
18.0,83.0,42.887897
18.0,83.25,44.323524
18.0,83.5,77.12811
18.0,83.75,57.44146
18.0,84.0,32.541664
18.0,84.25,42.370228
18.0,84.5,55.240818
18.0,84.75,40.471146
18.0,85.0,70.43448
18.0,85.25,43.98378
18.0,85.5,34.547867
18.0,85.75,42.20756
18.0,86.0,37.076725
18.0,86.25,47.57666
18.0,86.5,55.136276
18.0,86.75,53.879715
18.0,87.0,46.56954
18.0,87.25,51.645824
18.0,87.5,43.662125
18.0,87.75,57.1264
18.0,88.0,47.95467
18.0,88.25,45.52711
18.0,88.5,68.15297
18.0,88.75,38.40613
18.0,89.0,61.210545
18.0,89.25,81.02946
18.0,89.5,66.66375
18.0,89.75,40.63702
18.0,90.0,60.50064
18.0,90.25,44.3154
18.0,90.5,81.1473
18.0,90.75,65.33692
18.0,91.0,48.200138
18.0,91.25,43.433548
18.0,91.5,63.386593
18.0,91.75,57.192963
18.0,92.0,42.935795
18.0,92.25,54.03854
18.0,92.5,44.500443
18.0,92.75,68.851944
18.0,93.0,84.926674
18.0,93.25,49.540123
18.0,93.5,66.63826
18.0,93.75,77.59582
18.0,94.0,57.00731
18.0,94.25,73.3592
18.0,94.5,60.212254
18.0,94.75,52.45518
18.0,95.0,63.157192
18.0,95.25,76.28066
18.0,95.5,42.455032
18.0,95.75,58.01973
18.0,96.0,58.51621
18.0,96.25,70.22504
18.0,96.5,76.6914
18.0,96.75,63.072178
18.25,68.0,63.807526
18.25,68.25,38.53212
18.25,68.5,40.258163
18.25,68.75,47.524006
18.25,69.0,31.318455
18.25,69.25,31.811829
18.25,69.5,40.68322
18.25,69.75,44.61568
18.25,70.0,53.780674
18.25,70.25,36.628628
18.25,70.5,47.45765
18.25,70.75,50.525616
18.25,71.0,52.92863
18.25,71.25,44.0055
18.25,71.5,64.1719
18.25,71.75,43.331787
18.25,72.0,36.514397
18.25,72.25,57.255753
18.25,72.5,30.795332
18.25,72.75,57.823887
18.25,73.0,38.805725
18.25,73.25,70.59172
18.25,73.5,43.624268
18.25,73.75,33.07218
18.25,74.0,55.10426
18.25,74.25,43.737457
18.25,74.5,44.10729
18.25,74.75,57.52
18.25,75.0,64.26376
18.25,75.25,53.546272
18.25,75.5,32.21372
18.25,75.75,35.06911
18.25,76.0,68.041885
18.25,76.25,49.146557
18.25,76.5,56.980835
18.25,76.75,59.828735
18.25,77.0,37.124516
18.25,77.25,55.991127
18.25,77.5,37.857616
18.25,77.75,53.939087
18.25,78.0,40.40377
18.25,78.25,43.55891
18.25,78.5,77.40226
18.25,78.75,64.26865
18.25,79.0,38.237076
18.25,79.25,53.46482
18.25,79.5,44.725056
18.25,79.75,74.47229
18.25,80.0,40.065655
18.25,80.25,49.03347
18.25,80.5,36.584637
18.25,80.75,46.085415
18.25,81.0,46.84702
18.25,81.25,51.765728
18.25,81.5,45.21427
18.25,81.75,50.22879
18.25,82.0,42.605824
18.25,82.25,69.87287
18.25,82.5,60.796715
18.25,82.75,55.85423
18.25,83.0,45.792374
18.25,83.25,43.174698
18.25,83.5,60.498283
18.25,83.75,61.66398
18.25,84.0,66.37671
18.25,84.25,86.677
18.25,84.5,61.023426
18.25,84.75,50.361675
18.25,85.0,73.36164
18.25,85.25,55.436832
18.25,85.5,52.003094
18.25,85.75,51.286938
18.25,86.0,45.292248
18.25,86.25,49.293278
18.25,86.5,74.22237
18.25,86.75,69.77302
18.25,87.0,57.691536
18.25,87.25,48.500362
18.25,87.5,63.258083
18.25,87.75,64.201996
18.25,88.0,55.173756
18.25,88.25,43.94386
18.25,88.5,52.702137
18.25,88.75,36.708473
18.25,89.0,47.843018
18.25,89.25,81.03662
18.25,89.5,48.158337
18.25,89.75,42.19069
18.25,90.0,58.268284
18.25,90.25,44.79455
18.25,90.5,45.039062
18.25,90.75,35.43115
18.25,91.0,55.624405
18.25,91.25,41.450397
18.25,91.5,72.133575
18.25,91.75,58.8676
18.25,92.0,36.5233
18.25,92.25,58.8461
18.25,92.5,65.855194
18.25,92.75,53.31089
18.25,93.0,74.582504
18.25,93.25,46.78113
18.25,93.5,54.676895
18.25,93.75,53.068996
18.25,94.0,60.878677
18.25,94.25,76.84251
18.25,94.5,57.3774
18.25,94.75,68.63495
18.25,95.0,70.71486
18.25,95.25,57.14703
18.25,95.5,82.19441
18.25,95.75,67.2006
18.25,96.0,49.346027
18.25,96.25,62.020065
18.25,96.5,63.191193
18.25,96.75,62.330635
18.5,68.0,36.687176
18.5,68.25,45.361916
18.5,68.5,62.44395
18.5,68.75,38.216595
18.5,69.0,72.698654
18.5,69.25,38.372894
18.5,69.5,62.388714
18.5,69.75,38.01901
18.5,70.0,38.671593
18.5,70.25,50.518883
18.5,70.5,42.360542
18.5,70.75,46.72261
18.5,71.0,41.861996
18.5,71.25,41.0723
18.5,71.5,45.085335
18.5,71.75,78.4101
18.5,72.0,34.913162
18.5,72.25,59.094303
18.5,72.5,47.370316
18.5,72.75,71.00656
18.5,73.0,41.235325
18.5,73.25,50.51279
18.5,73.5,38.82491
18.5,73.75,45.65394
18.5,74.0,42.740414
18.5,74.25,40.559067
18.5,74.5,39.118156
18.5,74.75,53.599487
18.5,75.0,49.867737
18.5,75.25,47.38401
18.5,75.5,37.979927
18.5,75.75,44.901215
18.5,76.0,50.54419
18.5,76.25,65.08955
18.5,76.5,59.124187
18.5,76.75,37.502247
18.5,77.0,44.676666
18.5,77.25,43.5157
18.5,77.5,38.442
18.5,77.75,52.964035
18.5,78.0,47.057095
18.5,78.25,46.08013
18.5,78.5,55.029255
18.5,78.75,43.987503
18.5,79.0,36.370167
18.5,79.25,37.072212
18.5,79.5,35.15436
18.5,79.75,73.075516
18.5,80.0,55.746883
18.5,80.25,47.895794
18.5,80.5,47.20071
18.5,80.75,47.42687
18.5,81.0,53.138584
18.5,81.25,86.23236
18.5,81.5,54.441162
18.5,81.75,38.402176
18.5,82.0,46.98199
18.5,82.25,45.528034
18.5,82.5,61.4764
18.5,82.75,47.193344
18.5,83.0,46.657887
18.5,83.25,54.69243
18.5,83.5,45.751408
18.5,83.75,40.729454
18.5,84.0,47.825546
18.5,84.25,40.147793
18.5,84.5,60.33415
18.5,84.75,36.64367
18.5,85.0,62.174618
18.5,85.25,62.892075
18.5,85.5,86.378746
18.5,85.75,57.76309
18.5,86.0,53.773438
18.5,86.25,55.95712
18.5,86.5,51.372913
18.5,86.75,40.03844
18.5,87.0,43.039814
18.5,87.25,43.170925
18.5,87.5,75.35663
18.5,87.75,36.826336
18.5,88.0,53.895958
18.5,88.25,54.67987
18.5,88.5,80.85438
18.5,88.75,55.510853
18.5,89.0,63.776176
18.5,89.25,55.29651
18.5,89.5,51.147377
18.5,89.75,58.42147
18.5,90.0,61.483593
18.5,90.25,60.399147
18.5,90.5,64.00491
18.5,90.75,90.44541
18.5,91.0,41.999992
18.5,91.25,67.98685
18.5,91.5,55.309505
18.5,91.75,52.05071
18.5,92.0,51.850685
18.5,92.25,53.31645
18.5,92.5,47.08194
18.5,92.75,46.27438
18.5,93.0,46.16839
18.5,93.25,46.71305
18.5,93.5,38.665665
18.5,93.75,49.1001
18.5,94.0,63.69058
18.5,94.25,53.6777
18.5,94.5,55.143116
18.5,94.75,66.87018
18.5,95.0,49.765053
18.5,95.25,61.12259
18.5,95.5,48.059284
18.5,95.75,68.028854
18.5,96.0,65.3862
18.5,96.25,55.696262
18.5,96.5,46.76322
18.5,96.75,46.996784
18.75,68.0,33.812984
18.75,68.25,38.072353
18.75,68.5,47.470387
18.75,68.75,43.103947
18.75,69.0,55.32603
18.75,69.25,83.37345
18.75,69.5,31.971575
18.75,69.75,41.676888
18.75,70.0,33.77547
18.75,70.25,61.422466
18.75,70.5,35.679386
18.75,70.75,38.272606
18.75,71.0,60.30868
18.75,71.25,42.405174
18.75,71.5,41.714603
18.75,71.75,42.678974
18.75,72.0,34.116505
18.75,72.25,57.714924
18.75,72.5,44.94253
18.75,72.75,41.897556
18.75,73.0,38.81327
18.75,73.25,48.740444
18.75,73.5,51.971684
18.75,73.75,52.814762
18.75,74.0,61.189865
18.75,74.25,37.76318
18.75,74.5,36.025837
18.75,74.75,57.43723
18.75,75.0,52.20994
18.75,75.25,46.29098
18.75,75.5,44.41161
18.75,75.75,42.107536
18.75,76.0,51.709
18.75,76.25,52.187298
18.75,76.5,66.91715
18.75,76.75,37.282833
18.75,77.0,40.623405
18.75,77.25,50.862194
18.75,77.5,37.15966
18.75,77.75,47.31349
18.75,78.0,33.73066
18.75,78.25,52.05338
18.75,78.5,46.916973
18.75,78.75,46.534626
18.75,79.0,77.68065
18.75,79.25,42.821735
18.75,79.5,64.5843
18.75,79.75,82.1795
18.75,80.0,47.975826
18.75,80.25,81.85588
18.75,80.5,47.441086
18.75,80.75,35.985508
18.75,81.0,44.389072
18.75,81.25,47.725967
18.75,81.5,70.48521
18.75,81.75,38.681366
18.75,82.0,37.635376
18.75,82.25,47.64064
18.75,82.5,39.743214
18.75,82.75,78.929214
18.75,83.0,43.809418
18.75,83.25,50.384296
18.75,83.5,70.92521
18.75,83.75,36.625507
18.75,84.0,50.605198
18.75,84.25,62.77269
18.75,84.5,47.99651
18.75,84.75,68.10173
18.75,85.0,37.12588
18.75,85.25,52.233917
18.75,85.5,47.018833
18.75,85.75,42.815636
18.75,86.0,81.7495
18.75,86.25,58.003242
18.75,86.5,46.53699
18.75,86.75,53.80156
18.75,87.0,49.175854
18.75,87.25,41.01825
18.75,87.5,84.589264
18.75,87.75,57.639282
18.75,88.0,53.17803
18.75,88.25,48.46018
18.75,88.5,60.533817
18.75,88.75,41.414227
18.75,89.0,52.999428
18.75,89.25,67.905785
18.75,89.5,55.11726
18.75,89.75,43.913315
18.75,90.0,66.71355
18.75,90.25,53.299892
18.75,90.5,68.79252
18.75,90.75,48.500923
18.75,91.0,57.638824
18.75,91.25,58.320526
18.75,91.5,90.97103
18.75,91.75,49.214176
18.75,92.0,46.4434
18.75,92.25,70.36379
18.75,92.5,60.986187
18.75,92.75,63.704414
18.75,93.0,76.93723
18.75,93.25,69.95037
18.75,93.5,54.08495
18.75,93.75,40.629692
18.75,94.0,60.772255
18.75,94.25,47.694202
18.75,94.5,50.09889
18.75,94.75,45.968346
18.75,95.0,44.175087
18.75,95.25,50.547295
18.75,95.5,65.19054
18.75,95.75,69.12546
18.75,96.0,63.870556
18.75,96.25,58.806225
18.75,96.5,68.55838
18.75,96.75,41.157925
19.0,68.0,55.315914
19.0,68.25,47.151585
19.0,68.5,44.274956
19.0,68.75,44.58516
19.0,69.0,49.68917
19.0,69.25,59.73751
19.0,69.5,45.389652
19.0,69.75,55.30673
19.0,70.0,39.738956
19.0,70.25,40.72179
19.0,70.5,59.774178
19.0,70.75,48.72321
19.0,71.0,41.774616
19.0,71.25,40.43067
19.0,71.5,45.6615
19.0,71.75,55.350002
19.0,72.0,81.64753
19.0,72.25,32.101303
19.0,72.5,45.95073
19.0,72.75,51.718292
19.0,73.0,64.83866
19.0,73.25,43.260788
19.0,73.5,49.8334
19.0,73.75,38.879215
19.0,74.0,35.426888
19.0,74.25,46.76534
19.0,74.5,37.882683
19.0,74.75,37.435467
19.0,75.0,58.245865
19.0,75.25,59.31779
19.0,75.5,45.350082
19.0,75.75,45.690468
19.0,76.0,41.250755
19.0,76.25,44.074978
19.0,76.5,45.050198
19.0,76.75,62.16261
19.0,77.0,62.221867
19.0,77.25,44.88131
19.0,77.5,35.57761
19.0,77.75,55.231117
19.0,78.0,38.769943
19.0,78.25,37.65117
19.0,78.5,62.61668
19.0,78.75,49.09155
19.0,79.0,46.985546
19.0,79.25,45.40333
19.0,79.5,35.267216
19.0,79.75,67.39786
19.0,80.0,43.552006
19.0,80.25,61.621807
19.0,80.5,40.95537
19.0,80.75,51.99081
19.0,81.0,39.739086
19.0,81.25,62.221775
19.0,81.5,43.81682
19.0,81.75,55.337536
19.0,82.0,90.993
19.0,82.25,58.109707
19.0,82.5,42.537674
19.0,82.75,42.05868
19.0,83.0,65.8723
19.0,83.25,65.698074
19.0,83.5,44.953175
19.0,83.75,46.75636
19.0,84.0,62.020805
19.0,84.25,52.840504
19.0,84.5,55.00673
19.0,84.75,60.98693
19.0,85.0,55.27379
19.0,85.25,61.488094
19.0,85.5,50.400227
19.0,85.75,43.126392
19.0,86.0,37.021584
19.0,86.25,52.030632
19.0,86.5,45.974545
19.0,86.75,59.818874
19.0,87.0,57.380352
19.0,87.25,47.82356
19.0,87.5,47.636387
19.0,87.75,86.04585
19.0,88.0,58.170734
19.0,88.25,56.899048
19.0,88.5,46.345108
19.0,88.75,59.24212
19.0,89.0,41.71819
19.0,89.25,73.645134
19.0,89.5,54.144478
19.0,89.75,44.23887
19.0,90.0,58.25521
19.0,90.25,50.01085
19.0,90.5,68.20814
19.0,90.75,71.06745
19.0,91.0,50.88737
19.0,91.25,60.424763
19.0,91.5,62.56924
19.0,91.75,64.02012
19.0,92.0,46.214054
19.0,92.25,47.002308
19.0,92.5,70.147736
19.0,92.75,44.82713
19.0,93.0,72.65963
19.0,93.25,44.620583
19.0,93.5,63.864082
19.0,93.75,42.804
19.0,94.0,63.33169
19.0,94.25,53.62707
19.0,94.5,38.016563
19.0,94.75,45.38875
19.0,95.0,46.86706
19.0,95.25,69.38784
19.0,95.5,42.809864
19.0,95.75,66.65067
19.0,96.0,66.49845
19.0,96.25,76.25033
19.0,96.5,57.08682
19.0,96.75,60.113335
19.25,68.0,45.708282
19.25,68.25,57.371853
19.25,68.5,51.02257
19.25,68.75,46.84596
19.25,69.0,39.75375
19.25,69.25,35.36185
19.25,69.5,58.970695
19.25,69.75,48.911617
19.25,70.0,52.87731
19.25,70.25,59.178173
19.25,70.5,57.707653
19.25,70.75,39.53117
19.25,71.0,41.77291
19.25,71.25,55.452854
19.25,71.5,33.48638
19.25,71.75,70.62049
19.25,72.0,48.82635
19.25,72.25,55.04224
19.25,72.5,43.91972
19.25,72.75,47.423412
19.25,73.0,46.190594
19.25,73.25,51.20983
19.25,73.5,44.992897
19.25,73.75,57.12792
19.25,74.0,42.10877
19.25,74.25,39.27387
19.25,74.5,49.174213
19.25,74.75,67.15343
19.25,75.0,39.441776
19.25,75.25,39.395664
19.25,75.5,50.36086
19.25,75.75,57.712044
19.25,76.0,40.84194
19.25,76.25,40.766506
19.25,76.5,44.81284
19.25,76.75,49.88196
19.25,77.0,51.65197
19.25,77.25,39.470264
19.25,77.5,46.451664
19.25,77.75,42.14523
19.25,78.0,42.538475
19.25,78.25,51.753452
19.25,78.5,42.50133
19.25,78.75,48.825775
19.25,79.0,37.236122
19.25,79.25,52.65356
19.25,79.5,40.20194
19.25,79.75,42.531013
19.25,80.0,41.609154
19.25,80.25,43.107082
19.25,80.5,38.494053
19.25,80.75,37.397648
19.25,81.0,52.116013
19.25,81.25,49.884155
19.25,81.5,44.89071
19.25,81.75,61.099194
19.25,82.0,77.39059
19.25,82.25,49.057117
19.25,82.5,50.50672
19.25,82.75,44.440502
19.25,83.0,58.268818
19.25,83.25,53.878185
19.25,83.5,39.217865
19.25,83.75,58.931465
19.25,84.0,51.00224
19.25,84.25,41.305424
19.25,84.5,55.98103
19.25,84.75,54.142365
19.25,85.0,72.6087
19.25,85.25,51.65812
19.25,85.5,42.155983
19.25,85.75,43.244892
19.25,86.0,57.97719
19.25,86.25,48.932087
19.25,86.5,54.649742
19.25,86.75,66.33457
19.25,87.0,44.124786
19.25,87.25,51.378414
19.25,87.5,57.28398
19.25,87.75,56.194473
19.25,88.0,50.326878
19.25,88.25,79.80604
19.25,88.5,38.960297
19.25,88.75,46.284855
19.25,89.0,70.23455
19.25,89.25,42.49362
19.25,89.5,41.591385
19.25,89.75,60.342876
19.25,90.0,46.266872
19.25,90.25,40.58688
19.25,90.5,52.46661
19.25,90.75,47.06968
19.25,91.0,60.8415
19.25,91.25,64.205894
19.25,91.5,48.506588
19.25,91.75,70.68091
19.25,92.0,55.926258
19.25,92.25,46.155437
19.25,92.5,56.05331
19.25,92.75,71.72633
19.25,93.0,56.68334
19.25,93.25,55.17419
19.25,93.5,54.897778
19.25,93.75,42.335407
19.25,94.0,49.853043
19.25,94.25,57.41763
19.25,94.5,43.940197
19.25,94.75,73.55334
19.25,95.0,56.816975
19.25,95.25,52.359188
19.25,95.5,68.23305
19.25,95.75,51.25732
19.25,96.0,57.157757
19.25,96.25,56.798973
19.25,96.5,67.77979
19.25,96.75,53.1341
19.5,68.0,48.96226
19.5,68.25,41.899727
19.5,68.5,47.935806
19.5,68.75,61.938465
19.5,69.0,35.33044
19.5,69.25,37.041527
19.5,69.5,34.46952
19.5,69.75,40.85055
19.5,70.0,38.842594
19.5,70.25,39.40729
19.5,70.5,36.994488
19.5,70.75,36.956936
19.5,71.0,43.59717
19.5,71.25,39.82614
19.5,71.5,57.182636
19.5,71.75,37.237827
19.5,72.0,53.46948
19.5,72.25,53.842564
19.5,72.5,50.31673
19.5,72.75,43.65105
19.5,73.0,46.89924
19.5,73.25,42.720562
19.5,73.5,55.180187
19.5,73.75,61.29774
19.5,74.0,58.299095
19.5,74.25,45.847466
19.5,74.5,53.531693
19.5,74.75,61.80923
19.5,75.0,47.951195
19.5,75.25,30.756985
19.5,75.5,56.403008
19.5,75.75,32.61937
19.5,76.0,40.44765
19.5,76.25,63.783035
19.5,76.5,45.34635
19.5,76.75,57.00432
19.5,77.0,47.573303
19.5,77.25,65.172264
19.5,77.5,42.42262
19.5,77.75,57.79036
19.5,78.0,53.489063
19.5,78.25,41.07973
19.5,78.5,40.118713
19.5,78.75,46.9605
19.5,79.0,46.289413
19.5,79.25,61.43306
19.5,79.5,43.835823
19.5,79.75,67.653366
19.5,80.0,90.479965
19.5,80.25,75.37999
19.5,80.5,54.413395
19.5,80.75,56.010372
19.5,81.0,43.044884
19.5,81.25,45.658688
19.5,81.5,49.24764
19.5,81.75,57.6147
19.5,82.0,43.144276
19.5,82.25,66.052216
19.5,82.5,45.982212
19.5,82.75,48.96852
19.5,83.0,59.878574
19.5,83.25,56.799126
19.5,83.5,58.954018
19.5,83.75,53.3384
19.5,84.0,56.938168
19.5,84.25,59.870743
19.5,84.5,52.303127
19.5,84.75,45.775013
19.5,85.0,81.79453
19.5,85.25,40.02587
19.5,85.5,55.923416
19.5,85.75,52.283573
19.5,86.0,42.111454
19.5,86.25,44.232845
19.5,86.5,56.03226
19.5,86.75,59.39675
19.5,87.0,61.835545
19.5,87.25,67.71704
19.5,87.5,60.07198
19.5,87.75,38.752266
19.5,88.0,54.698017
19.5,88.25,64.55041
19.5,88.5,55.83028
19.5,88.75,44.690838
19.5,89.0,41.886833
19.5,89.25,45.54083
19.5,89.5,78.50603
19.5,89.75,50.864544
19.5,90.0,51.319668
19.5,90.25,38.44562
19.5,90.5,43.925266
19.5,90.75,50.195713
19.5,91.0,49.670406
19.5,91.25,47.974476
19.5,91.5,43.41975
19.5,91.75,43.28655
19.5,92.0,52.672028
19.5,92.25,48.56557
19.5,92.5,60.402256
19.5,92.75,54.138866
19.5,93.0,64.671265
19.5,93.25,80.397514
19.5,93.5,68.77804
19.5,93.75,54.493687
19.5,94.0,58.85265
19.5,94.25,45.698486
19.5,94.5,60.14825
19.5,94.75,77.839355
19.5,95.0,46.068203
19.5,95.25,53.22388
19.5,95.5,66.63748
19.5,95.75,63.23292
19.5,96.0,58.24386
19.5,96.25,73.707886
19.5,96.5,63.6098
19.5,96.75,64.98458
19.75,68.0,49.832745
19.75,68.25,34.6831
19.75,68.5,48.90614
19.75,68.75,41.449665
19.75,69.0,46.152668
19.75,69.25,44.9764
19.75,69.5,31.641096
19.75,69.75,47.98994
19.75,70.0,38.64283
19.75,70.25,68.133545
19.75,70.5,37.553417
19.75,70.75,43.183567
19.75,71.0,60.18252
19.75,71.25,38.194122
19.75,71.5,54.574596
19.75,71.75,36.97479
19.75,72.0,44.435463
19.75,72.25,48.087624
19.75,72.5,63.61411
19.75,72.75,41.016273
19.75,73.0,41.89816
19.75,73.25,38.800957
19.75,73.5,64.641174
19.75,73.75,57.970196
19.75,74.0,57.00093
19.75,74.25,36.24222
19.75,74.5,64.72977
19.75,74.75,42.06781
19.75,75.0,66.53023
19.75,75.25,42.220005
19.75,75.5,38.690052
19.75,75.75,50.078724
19.75,76.0,62.20349
19.75,76.25,43.81594
19.75,76.5,67.35975
19.75,76.75,36.536938
19.75,77.0,36.908237
19.75,77.25,50.177242
19.75,77.5,40.224648
19.75,77.75,47.738144
19.75,78.0,53.018528
19.75,78.25,37.91506
19.75,78.5,42.733704
19.75,78.75,45.551754
19.75,79.0,38.826256
19.75,79.25,59.906967
19.75,79.5,78.853806
19.75,79.75,38.175354
19.75,80.0,39.57789
19.75,80.25,66.10587
19.75,80.5,38.943535
19.75,80.75,37.81225
19.75,81.0,51.92104
19.75,81.25,43.366528
19.75,81.5,59.873096
19.75,81.75,40.13535
19.75,82.0,49.942028
19.75,82.25,63.46697
19.75,82.5,54.729717
19.75,82.75,45.757774
19.75,83.0,58.15483
19.75,83.25,53.568256
19.75,83.5,73.9655
19.75,83.75,41.414726
19.75,84.0,57.562435
19.75,84.25,39.16147
19.75,84.5,36.52741
19.75,84.75,65.94827
19.75,85.0,57.494213
19.75,85.25,48.621494
19.75,85.5,49.46282
19.75,85.75,37.34147
19.75,86.0,68.00102
19.75,86.25,67.81506
19.75,86.5,57.65713
19.75,86.75,44.643127
19.75,87.0,69.80649
19.75,87.25,52.353043
19.75,87.5,54.72807
19.75,87.75,48.374073
19.75,88.0,41.20586
19.75,88.25,45.60621
19.75,88.5,47.53535
19.75,88.75,41.122322
19.75,89.0,70.34292
19.75,89.25,54.348938
19.75,89.5,58.914402
19.75,89.75,52.521984
19.75,90.0,44.404446
19.75,90.25,55.22107
19.75,90.5,54.39224
19.75,90.75,53.562374
19.75,91.0,51.324154
19.75,91.25,57.84542
19.75,91.5,71.872086
19.75,91.75,75.9092
19.75,92.0,62.739445
19.75,92.25,52.842613
19.75,92.5,42.848637
19.75,92.75,54.49437
19.75,93.0,41.965855
19.75,93.25,49.01887
19.75,93.5,52.765617
19.75,93.75,79.32592
19.75,94.0,59.87567
19.75,94.25,66.20868
19.75,94.5,43.720383
19.75,94.75,46.28024
19.75,95.0,60.770752
19.75,95.25,45.77508
19.75,95.5,52.64337
19.75,95.75,75.04684
19.75,96.0,63.426594
19.75,96.25,53.30849
19.75,96.5,52.71357
19.75,96.75,38.381813
20.0,68.0,37.335567
20.0,68.25,63.492832
20.0,68.5,41.04476
20.0,68.75,88.31352
20.0,69.0,56.0045
20.0,69.25,34.363842
20.0,69.5,56.384865
20.0,69.75,40.5853
20.0,70.0,61.571396
20.0,70.25,48.380123
20.0,70.5,48.95294
20.0,70.75,72.017006
20.0,71.0,45.40093
20.0,71.25,48.426395
20.0,71.5,56.341187
